booking_id,guest_id,property_id,hotel_name,arrival_date,departure_date,stay_nights,lead_time_days,adults,children,babies,meal_plan,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,special_requests
BKG-004887,GST-004887,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-12,2021-10-17,5,61,2,0,0,SC,Spain,Offline TA/TO,Travel Agent,false,0,0,A,A,1,Non Refundable,1,Transient,97.38,1,1
BKG-004891,GST-004891,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-27,2022-01-01,5,59,2,0,0,SC,Spain,Offline TA/TO,Tour Operator,false,1,1,D,D,0,Refundable,0,Transient,139.77,1,0
BKG-004895,GST-004895,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-16,2023-11-23,7,47,1,2,1,SC,France,Groups,Travel Agent,false,1,0,E,E,0,No Deposit,0,Contract,105.10,0,1
BKG-004906,GST-004906,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-26,2023-10-28,2,146,1,1,1,FB,Spain,Offline TA/TO,Direct,true,0,0,D,D,1,No Deposit,1,Transient-Party,105.47,2,3
BKG-004907,GST-004907,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-06,2022-02-11,5,75,3,1,0,HB,Portugal,Online TA,Travel Agent,true,0,2,A,A,0,Non Refundable,1,Transient,84.21,0,2
BKG-004909,GST-004909,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-22,2023-06-30,8,113,1,1,0,BB,Germany,Groups,Tour Operator,false,0,0,D,D,1,No Deposit,1,Contract,88.88,2,1
BKG-004914,GST-004914,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-21,2022-03-24,3,108,3,1,1,HB,Germany,Offline TA/TO,Tour Operator,true,0,1,E,E,0,Non Refundable,0,Transient,79.03,0,0
BKG-004919,GST-004919,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-20,2022-05-25,5,168,1,0,0,FB,Portugal,Groups,Tour Operator,false,0,2,E,E,0,Refundable,1,Transient,85.59,0,0
BKG-004942,GST-004942,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-07,2021-05-13,6,90,3,2,1,BB,Portugal,Groups,Corporate,true,0,1,D,D,0,Refundable,0,Contract,131.03,2,2
BKG-004967,GST-004967,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-19,2022-06-24,5,53,3,1,1,HB,Portugal,Online TA,Corporate,true,0,2,A,A,0,Refundable,0,Transient-Party,143.20,1,3
BKG-004977,GST-004977,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-15,2022-11-23,8,169,2,1,0,FB,Portugal,Online TA,Travel Agent,false,0,0,B,B,0,Refundable,2,Contract,110.29,0,2
BKG-004987,GST-004987,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-10,2021-12-11,1,89,1,1,0,SC,Portugal,Online TA,Tour Operator,false,3,1,B,B,0,No Deposit,1,Transient-Party,85.58,0,0
BKG-005010,GST-005010,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-03,2023-06-06,3,93,1,1,1,FB,France,Offline TA/TO,Travel Agent,true,1,2,A,A,0,Non Refundable,0,Transient-Party,114.53,0,0
BKG-005015,GST-005015,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-06,2021-10-16,10,104,2,2,1,HB,Spain,Offline TA/TO,Tour Operator,false,0,1,B,B,1,Refundable,0,Contract,99.16,2,2
BKG-005025,GST-005025,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-27,2022-11-30,3,214,3,1,0,FB,Germany,Offline TA/TO,Travel Agent,false,0,2,D,D,0,Refundable,2,Contract,95.79,0,0
BKG-005040,GST-005040,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-09,2022-12-17,8,119,2,1,0,SC,Germany,Groups,Direct,false,0,0,D,D,0,No Deposit,0,Contract,85.67,1,2
BKG-005041,GST-005041,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-13,2021-10-18,5,125,1,0,0,BB,Spain,Offline TA/TO,Corporate,false,2,0,D,D,0,No Deposit,0,Transient,111.52,0,3
BKG-005057,GST-005057,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-01,2022-07-04,3,135,1,1,0,HB,Spain,Online TA,Tour Operator,false,0,1,B,B,0,Refundable,0,Transient-Party,89.63,2,0
BKG-005061,GST-005061,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-18,2022-05-21,3,85,1,0,0,SC,France,Online TA,Corporate,true,1,2,C,C,1,Non Refundable,1,Contract,97.45,0,3
BKG-005071,GST-005071,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-29,2023-11-02,4,41,3,2,1,FB,Spain,Groups,Direct,true,0,1,E,E,0,Non Refundable,0,Transient-Party,104.59,0,3
BKG-005082,GST-005082,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-20,2021-05-23,3,107,2,2,0,HB,Germany,Offline TA/TO,Travel Agent,true,2,0,B,B,0,Non Refundable,3,Contract,111.63,0,3
BKG-005084,GST-005084,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-05,2023-08-16,11,47,3,0,1,FB,Portugal,Offline TA/TO,Direct,true,0,1,A,A,0,No Deposit,0,Transient-Party,87.92,2,2
BKG-005099,GST-005099,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-17,2021-04-28,11,62,1,0,0,HB,Portugal,Online TA,Corporate,true,0,2,D,D,0,Non Refundable,0,Transient,124.97,2,0
BKG-005101,GST-005101,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-12,2021-10-18,6,151,2,0,1,BB,France,Offline TA/TO,Travel Agent,false,0,1,B,B,0,Refundable,1,Transient-Party,89.17,1,1
BKG-005133,GST-005133,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-01,2021-08-02,1,120,2,0,1,BB,Germany,Groups,Direct,true,0,1,C,C,0,Non Refundable,4,Transient,81.88,2,1
BKG-005149,GST-005149,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-06,2021-01-12,6,137,1,1,0,BB,Spain,Online TA,Travel Agent,true,0,0,D,D,0,Refundable,1,Transient-Party,129.34,0,3
BKG-005160,GST-005160,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-08,2023-01-13,5,43,3,0,0,FB,Spain,Offline TA/TO,Travel Agent,false,1,0,D,D,1,No Deposit,0,Transient-Party,91.82,1,0
BKG-005188,GST-005188,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-15,2021-03-22,7,111,1,0,1,HB,France,Online TA,Travel Agent,false,0,1,C,C,0,No Deposit,0,Contract,97.03,1,0
BKG-005194,GST-005194,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-09,2021-09-12,3,70,1,1,0,FB,Spain,Groups,Travel Agent,true,0,0,D,D,0,Refundable,1,Transient,88.59,2,3
BKG-005203,GST-005203,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-04,2021-03-08,4,107,1,1,0,SC,Germany,Online TA,Corporate,true,0,2,C,C,0,Refundable,1,Transient,86.28,1,0
BKG-005204,GST-005204,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-12,2021-10-13,1,139,3,0,0,HB,France,Groups,Corporate,false,0,2,C,C,0,Refundable,0,Transient-Party,93.33,1,0
BKG-005206,GST-005206,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-05,2022-07-09,4,141,2,1,0,HB,Portugal,Groups,Travel Agent,true,0,0,A,A,0,Refundable,0,Contract,117.24,2,1
BKG-005207,GST-005207,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-11,2023-08-18,7,158,3,2,1,SC,Germany,Groups,Corporate,false,0,0,E,E,1,Non Refundable,1,Transient-Party,90.42,0,0
BKG-005227,GST-005227,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-18,2022-05-21,3,79,3,0,0,FB,Portugal,Offline TA/TO,Direct,false,0,1,D,D,0,Refundable,1,Transient,94.66,0,0
BKG-005236,GST-005236,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-28,2021-08-05,8,203,2,1,0,HB,France,Groups,Travel Agent,false,0,1,C,C,0,Refundable,3,Transient,67.22,0,2
BKG-005242,GST-005242,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-10,2022-02-15,5,58,1,2,1,BB,France,Groups,Travel Agent,false,1,1,E,E,0,Non Refundable,2,Transient,116.00,0,0
BKG-005259,GST-005259,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-01,2023-08-06,5,19,2,1,0,HB,Spain,Offline TA/TO,Corporate,true,0,0,E,E,0,Refundable,0,Transient-Party,97.33,2,2
BKG-005281,GST-005281,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-19,2023-04-20,1,68,1,2,1,BB,France,Online TA,Tour Operator,false,1,0,D,D,0,No Deposit,2,Transient-Party,81.16,2,1
BKG-005305,GST-005305,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-11,2023-03-13,2,87,2,0,1,SC,Portugal,Groups,Corporate,false,0,1,A,A,0,Non Refundable,1,Transient,71.27,1,3
BKG-005310,GST-005310,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-25,2021-05-31,6,51,1,2,0,SC,France,Groups,Tour Operator,false,1,1,B,B,0,Refundable,0,Transient-Party,119.97,0,0
BKG-005315,GST-005315,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-09,2023-12-14,5,67,3,1,0,FB,Portugal,Online TA,Travel Agent,false,0,2,C,C,0,Refundable,1,Contract,113.16,2,2
BKG-005324,GST-005324,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-22,2022-11-30,8,111,1,2,1,SC,Germany,Online TA,Corporate,true,1,0,D,D,0,Non Refundable,2,Contract,98.52,0,1
BKG-005328,GST-005328,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-02,2023-08-07,5,111,1,0,1,FB,Spain,Online TA,Tour Operator,false,1,2,C,C,0,No Deposit,1,Transient,95.11,1,1
BKG-005335,GST-005335,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-03,2023-08-10,7,61,1,1,1,FB,Portugal,Offline TA/TO,Corporate,true,1,0,E,E,1,Refundable,1,Transient,130.44,1,1
BKG-005341,GST-005341,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-01,2021-11-04,3,47,3,1,0,SC,France,Groups,Tour Operator,false,0,0,E,E,0,Refundable,1,Transient,80.91,1,1
BKG-005357,GST-005357,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-12,2023-10-19,7,18,2,2,1,FB,Portugal,Online TA,Direct,true,1,2,D,D,0,No Deposit,0,Contract,85.75,2,3
BKG-005367,GST-005367,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-07,2023-08-12,5,168,2,1,1,SC,France,Groups,Direct,false,0,1,D,D,0,Refundable,1,Contract,124.27,2,0
BKG-005370,GST-005370,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-21,2022-06-28,7,179,1,2,1,BB,Portugal,Offline TA/TO,Travel Agent,false,0,0,D,D,0,Non Refundable,1,Transient,90.34,0,0
BKG-005384,GST-005384,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-12,2023-12-14,2,184,1,1,0,BB,France,Offline TA/TO,Tour Operator,false,0,2,D,D,1,No Deposit,1,Contract,122.98,0,1
BKG-005407,GST-005407,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-19,2021-12-28,9,23,1,0,0,HB,Portugal,Groups,Tour Operator,true,2,0,B,B,0,Refundable,1,Transient-Party,99.56,1,0
BKG-005412,GST-005412,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-13,2023-04-20,7,74,2,0,0,HB,France,Online TA,Travel Agent,true,0,0,C,C,0,Refundable,1,Contract,88.88,1,1
BKG-005433,GST-005433,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-10,2023-09-13,3,105,1,1,0,FB,France,Offline TA/TO,Tour Operator,false,0,0,B,B,0,Refundable,1,Contract,94.81,2,0
BKG-005441,GST-005441,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-02,2023-03-06,4,70,3,0,1,BB,France,Groups,Direct,false,1,2,B,B,1,No Deposit,0,Transient,111.80,0,1
BKG-005444,GST-005444,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-09,2022-11-12,3,73,3,0,0,FB,Spain,Groups,Direct,true,0,1,C,C,2,No Deposit,2,Transient-Party,107.43,1,3
BKG-005450,GST-005450,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-08,2023-11-12,4,30,1,2,0,HB,Germany,Offline TA/TO,Direct,false,0,2,B,B,0,Non Refundable,0,Contract,115.88,2,1
BKG-005454,GST-005454,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-28,2022-12-30,2,45,2,0,0,BB,Portugal,Online TA,Travel Agent,true,0,2,A,A,0,Refundable,0,Contract,138.58,2,2
BKG-005457,GST-005457,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-29,2021-02-05,7,69,3,1,1,SC,Portugal,Offline TA/TO,Corporate,true,0,1,B,B,0,No Deposit,0,Transient-Party,93.89,1,0
BKG-005459,GST-005459,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-11,2021-09-17,6,48,2,2,1,HB,France,Online TA,Travel Agent,false,0,1,B,B,0,Non Refundable,1,Transient-Party,79.35,0,1
BKG-005467,GST-005467,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-26,2023-12-02,6,115,2,2,1,HB,Spain,Offline TA/TO,Direct,true,1,0,B,B,0,No Deposit,1,Contract,96.29,0,1
BKG-005492,GST-005492,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-13,2021-03-18,5,151,2,0,1,SC,Germany,Groups,Tour Operator,true,0,0,D,D,0,Refundable,1,Contract,82.57,0,0
BKG-005496,GST-005496,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-01,2022-08-13,12,36,1,0,0,SC,Spain,Online TA,Tour Operator,false,1,0,D,D,0,Non Refundable,0,Transient-Party,125.26,2,1
BKG-005500,GST-005500,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-01,2021-10-03,2,180,1,0,1,BB,France,Online TA,Tour Operator,true,0,1,E,E,0,No Deposit,1,Transient-Party,89.11,2,0
BKG-005526,GST-005526,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-27,2023-12-05,8,69,1,2,0,FB,Portugal,Offline TA/TO,Corporate,true,0,1,B,B,0,No Deposit,1,Transient,128.66,0,2
BKG-005528,GST-005528,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-07,2023-06-16,9,101,2,1,1,HB,France,Offline TA/TO,Travel Agent,true,0,0,A,A,0,Refundable,1,Transient-Party,64.56,0,0
BKG-005536,GST-005536,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-10,2021-05-17,7,225,1,1,1,SC,Spain,Online TA,Travel Agent,false,1,1,A,A,0,Non Refundable,2,Transient,113.59,2,1
BKG-005537,GST-005537,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-13,2022-11-15,2,47,3,2,1,HB,France,Online TA,Direct,false,0,3,B,B,1,Refundable,0,Contract,134.03,0,1
BKG-005539,GST-005539,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-27,2021-06-03,7,38,3,0,1,FB,Spain,Groups,Direct,false,1,1,C,C,0,Refundable,4,Contract,99.65,1,3
BKG-005545,GST-005545,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-18,2021-06-21,3,82,1,2,1,FB,France,Online TA,Tour Operator,false,0,1,A,A,0,Non Refundable,0,Transient-Party,121.30,1,1
BKG-005547,GST-005547,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-22,2022-10-28,6,202,1,2,0,BB,Portugal,Offline TA/TO,Corporate,false,1,0,B,B,0,Refundable,0,Transient-Party,102.78,2,2
BKG-005548,GST-005548,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-12,2022-02-17,5,123,2,0,0,FB,Spain,Online TA,Direct,false,0,0,B,B,1,No Deposit,0,Contract,84.39,2,3
BKG-005559,GST-005559,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-18,2023-11-30,12,99,3,2,1,HB,Portugal,Offline TA/TO,Tour Operator,false,1,3,B,B,1,Refundable,1,Transient,103.12,2,0
BKG-005577,GST-005577,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-19,2022-12-20,1,67,3,0,0,SC,Spain,Offline TA/TO,Travel Agent,true,2,1,A,A,1,Non Refundable,0,Transient,89.86,1,3
BKG-005587,GST-005587,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-10,2021-09-14,4,68,1,1,0,BB,Portugal,Online TA,Travel Agent,true,0,0,E,E,0,No Deposit,2,Contract,117.83,0,0
BKG-005623,GST-005623,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-01,2023-11-05,4,53,1,2,0,HB,France,Offline TA/TO,Corporate,false,0,2,A,A,0,Refundable,4,Transient-Party,73.53,1,1
BKG-005626,GST-005626,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-15,2022-07-18,3,95,2,0,0,SC,Germany,Online TA,Tour Operator,false,1,0,E,E,0,Refundable,0,Transient,142.85,0,2
BKG-005633,GST-005633,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-07,2022-02-15,8,108,3,0,1,BB,Spain,Online TA,Direct,false,0,0,A,A,0,Refundable,1,Contract,92.96,0,0
BKG-005662,GST-005662,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-07,2021-06-12,5,54,2,1,0,FB,France,Offline TA/TO,Tour Operator,true,2,2,B,B,0,Non Refundable,4,Transient,85.19,1,1
BKG-005669,GST-005669,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-15,2021-09-21,6,13,3,1,0,SC,France,Groups,Direct,false,0,0,D,D,0,Refundable,1,Transient,78.81,1,1
BKG-005672,GST-005672,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-11,2023-08-18,7,102,2,1,0,SC,Spain,Offline TA/TO,Tour Operator,true,1,1,B,B,0,Non Refundable,1,Transient-Party,86.00,1,3
BKG-005700,GST-005700,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-15,2022-07-17,2,131,1,0,0,HB,France,Offline TA/TO,Corporate,true,0,1,D,D,0,Refundable,2,Transient-Party,142.31,1,0
BKG-005719,GST-005719,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-29,2023-04-03,5,128,2,0,0,FB,Portugal,Online TA,Tour Operator,true,0,1,B,B,0,Refundable,1,Transient,93.41,2,2
BKG-005726,GST-005726,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-08,2023-03-12,4,39,2,2,0,BB,Spain,Offline TA/TO,Corporate,false,0,0,E,E,0,No Deposit,0,Contract,115.48,1,0
BKG-005762,GST-005762,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-18,2023-08-23,5,126,2,1,1,HB,France,Offline TA/TO,Direct,false,1,0,D,D,0,Non Refundable,2,Transient,88.42,0,3
BKG-005764,GST-005764,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-19,2023-12-25,6,30,3,0,1,BB,Spain,Offline TA/TO,Tour Operator,true,0,0,B,B,0,No Deposit,3,Contract,128.49,2,1
BKG-005768,GST-005768,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-06,2022-02-13,7,96,2,1,0,SC,Spain,Offline TA/TO,Travel Agent,true,0,0,B,B,0,Refundable,0,Transient-Party,103.80,1,1
BKG-005781,GST-005781,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-20,2023-09-25,5,38,3,0,0,FB,France,Online TA,Travel Agent,false,0,0,B,B,0,No Deposit,1,Transient-Party,55.37,0,2
BKG-005795,GST-005795,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-09,2023-03-16,7,86,2,2,1,HB,Spain,Groups,Direct,false,0,4,A,A,0,Non Refundable,0,Contract,139.63,1,1
BKG-005804,GST-005804,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-21,2022-09-28,7,191,2,2,1,SC,France,Offline TA/TO,Corporate,false,0,1,C,C,0,No Deposit,1,Transient-Party,103.26,1,0
BKG-005809,GST-005809,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-15,2022-10-20,5,235,3,1,1,BB,Germany,Online TA,Travel Agent,true,0,1,D,D,0,Refundable,1,Transient-Party,104.87,1,0
BKG-005829,GST-005829,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-03,2021-01-09,6,108,2,2,0,SC,France,Groups,Corporate,false,0,0,A,A,0,Non Refundable,2,Transient-Party,96.52,0,1
BKG-005849,GST-005849,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-17,2023-01-25,8,54,1,2,0,SC,France,Online TA,Corporate,true,1,2,A,A,0,Refundable,1,Transient,92.25,0,3
BKG-005851,GST-005851,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-12,2022-07-16,4,112,3,2,0,SC,Portugal,Groups,Travel Agent,true,3,0,E,E,0,Refundable,1,Contract,102.70,1,2
BKG-005907,GST-005907,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-22,2023-06-27,5,91,2,0,0,SC,Portugal,Offline TA/TO,Direct,true,0,0,D,D,0,Non Refundable,1,Transient-Party,111.44,1,0
BKG-005910,GST-005910,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-27,2023-05-03,6,55,3,2,0,FB,France,Groups,Corporate,false,0,1,D,D,2,Non Refundable,2,Transient-Party,92.25,2,1
BKG-005918,GST-005918,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-08,2023-11-11,3,6,2,0,1,SC,France,Online TA,Travel Agent,true,0,1,E,E,0,Non Refundable,0,Transient-Party,104.74,2,2
BKG-005921,GST-005921,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-17,2022-04-22,5,163,2,0,0,BB,Portugal,Online TA,Corporate,true,0,1,B,B,1,Non Refundable,1,Transient,81.02,2,3
BKG-005927,GST-005927,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-18,2021-07-21,3,134,2,0,0,BB,France,Groups,Direct,false,0,3,E,E,0,No Deposit,0,Transient-Party,74.56,1,0
BKG-005933,GST-005933,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-29,2023-05-04,5,105,2,1,0,SC,Germany,Online TA,Direct,false,1,1,B,B,0,Non Refundable,1,Transient,135.69,0,2
BKG-005965,GST-005965,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-08,2022-10-14,6,168,3,0,0,BB,Portugal,Online TA,Tour Operator,true,0,2,B,B,1,Refundable,0,Contract,106.98,1,3
BKG-005971,GST-005971,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-15,2021-06-20,5,149,1,1,1,SC,Portugal,Offline TA/TO,Tour Operator,false,0,2,A,A,0,No Deposit,0,Transient,109.09,0,3
BKG-006009,GST-006009,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-08,2022-11-15,7,157,2,0,1,FB,Germany,Groups,Travel Agent,false,1,2,E,E,0,Non Refundable,0,Contract,61.02,0,0
BKG-006025,GST-006025,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-30,2022-02-02,3,84,1,2,1,SC,Germany,Groups,Tour Operator,false,0,1,A,A,0,Refundable,1,Transient,104.68,0,3
BKG-006051,GST-006051,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-27,2022-11-07,11,169,1,0,1,HB,Portugal,Online TA,Corporate,true,1,0,B,B,0,Non Refundable,1,Transient,68.34,2,3
BKG-006062,GST-006062,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-10-20,2021-10-25,5,136,3,2,1,FB,France,Offline TA/TO,Tour Operator,true,0,0,B,B,0,Refundable,1,Transient-Party,81.53,1,1
BKG-006065,GST-006065,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-15,2021-08-18,3,109,1,2,0,SC,Germany,Offline TA/TO,Tour Operator,true,2,0,B,B,1,Refundable,0,Transient,113.40,1,3
BKG-006108,GST-006108,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-11,2021-04-15,4,57,2,1,0,BB,France,Online TA,Travel Agent,false,1,2,C,C,0,Refundable,0,Contract,108.17,0,0
BKG-006112,GST-006112,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-14,2022-08-16,2,37,1,1,0,BB,Germany,Groups,Tour Operator,true,0,1,B,B,0,No Deposit,0,Transient-Party,82.79,2,3
BKG-006119,GST-006119,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-25,2022-09-30,5,128,2,1,0,HB,Spain,Groups,Tour Operator,false,0,1,C,C,0,Refundable,1,Transient,93.11,1,0
BKG-006120,GST-006120,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-06,2023-02-10,4,83,3,2,0,HB,Germany,Offline TA/TO,Direct,true,0,1,D,D,0,Refundable,0,Contract,103.48,1,1
BKG-006121,GST-006121,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-16,2023-08-20,4,94,1,1,1,HB,Portugal,Groups,Corporate,true,0,1,B,B,1,No Deposit,1,Transient-Party,146.45,0,0
BKG-006122,GST-006122,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-25,2022-06-01,7,107,3,1,1,BB,Spain,Offline TA/TO,Corporate,true,1,1,A,A,2,Refundable,1,Transient-Party,86.77,0,3
BKG-006124,GST-006124,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-28,2022-10-06,8,111,3,1,0,FB,Germany,Groups,Direct,false,0,0,D,D,0,Refundable,0,Transient,67.58,0,0
BKG-006127,GST-006127,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-30,2021-04-04,5,159,2,2,1,FB,Spain,Groups,Direct,false,0,3,B,B,0,No Deposit,0,Transient-Party,98.22,1,1
